0000000143|2017-12-11T09:37:09.000+01:00|CLIE|pret global|bonjour mme XXXXXX, pourriez vous nous faire une proposition, pour un pret global regroupant les montant ci dessous: - pret conso cmb NNNN€ restant du NNNN€; mensualite NNN€ - credit renouvelable: NNNN €; mensualite NNN€ - pret auto axa banque; restant du NN NNN€; mensualite NNN€. somme de credit NNN€. serait t-il possible de faire un credit total de NN NNN€ avec des mensualite de NNN€ a NNN€ max. d'avance, merci de votre retour.
0000000145|2017-12-21T10:24:42.000+01:00|CLIE|carte bancaire|bonjour, nous avons recu en date du NN decembre un avis de mise a disposition de la carte de comptePERSON_NUMBER merci de l'envoyer par courrier. dans cette attente, cordiales salutations
0000000146|2017-12-25T15:00:33.000+01:00|CLIE|assurance auto|bonjour madame XXXXX, je finis de regler mes comptes avec le cmb sur ce dernier point; en NNNN, j'eus un accident de voiture uniquement degats materiels aucune victime. a la fin de l'XXXXe, le cmb clotura sans preavis mon assurance automobile. j'etais assuree en tous risques depuis NN ans. si un seul accident qui ne fit aucune victime humaine suffit a la banque pour me virer , je me demande a quoi sert des cotisations en tous risques; cela vous couta cher ? j'ai paye en rapport. j'avais NN + N % de bon conducteur....j'ai tout perdu. que les banques se mettent a la place des clients pour comprendre. voila mme XXXXX tout ce qui m'echappe. bien sur , la direction mais le client voit les faits differemment. cordialement XXXXXXXXX XXXXXXX
0000000147|2017-12-25T14:05:50.000+01:00|CLIE|estimation budget|bonjour madame XXXXX, je trouve interessant l'estimation du budget mensuel. je n'arrive pas a rentrer les chiffres. est-ce parce que aucune rentree reguliere sur le compte ? merci cordialement XXXXXXXXX XXXXXXX
0000000148|2017-12-06T15:50:07.000+01:00|CLIE|remboursement cotisation arbitraire|bonjour madame XXXXX, je ne vais pas revenir sur le sujet eternellement. veuillez svp re crediter mon compte de cette assurance que vous ne m'avez pas propose au prealable comme de mon cote ne vous ai pas demande de securiser mes paiements qui se bornent a un chequier. avec mes remerciements cordialement XXXXXXXXX XXXXXXX
0000000148|2017-12-25T13:43:28.000+01:00|CLIE|re : re: remboursement cotisation arbitraire|bonjour mme XXXXX, merci d'avoir recredite le compte de cette assurance dont vous ne m'avez jamais parle; si elle remplace l'eurocompte fallait m'avertir tout simplement si vous me prelevez chaque XXXXe l'eurocompte, elle n'apparait nulle part mensuel comme autrefois dans les NN €. le chequier me sert ponctuellement en cette periode. quant a vous avoir renvoye ma cb, non mme XXXXX, c'est vous qui me l'avez retire en juin NNNN et j'ai paye l'XXXXe entiere soit NNN € et non NN €. depuis que j'habite la manche NN/NNNN plus d'une fois je vous ai informe du manque de connexion recurrent de la region y compris pour les pro dont la sante. aussi vous avais je demande de communiquer par voie postale pour etre sure de vous lire mais vous n'en avez pas tenu compte. beaucoup de questions sont restees sans reponse et vous le savez. les portables passent au compte-goutte et je vais pas me prendre la tete avec ca. j'ai un fixe avec repondeur...et meme avec rien n'est sur ! un autre exemple, hors cb le prelevement illicite de stockerseul a rennes en NN/NN. malgre les preuves apportees que mon contrat envers eux cessait le N juillet, vous avez paye le mois entier dans les NNN € . l'€ compte devait me proteger et vus m'avez argumente qu'il fallait vous demander un arret de prelevement pour encore des frais a la banque vous n'etes pas responsables des erreurs de l'administration qui me paie. je vous ai prevenu des le depart. vous avez honore les prelevements et vous en remercie....sauf le dernier mois ou tout fut rejete. j'ai perdu NNN € en frais divers. en NNNN, j'ai paye des fortunes au cmb pour des lettres etc... ce que je reproche au cmb, que l'on soit client depuis la veille ou NN ans comme moi, aucune difference. quand je possedais compte et sous-comptes et contrats, la banque me respectait, plus maintenant. je n'ai pas demande a souffrir d'une sclerose en plaques, je prefererais amplement travailler comme vous. notre dernier accord telephonique, vous remettiez etalis NN/NNNN et j'abandonnais l'autorisation de decouvert de NNN € rarement utilisee. je vous previens par essage d'un achat en septembre et vous n'en tenez pas compte pour l'echeancier. vous me mettre en demeure de regulariser mon compte car je ne possede pas d'autorisation de decouvert ce qui me coutera une enieme fortune. mon pc me lacha et vous en avais parle. c'est la caisse d'epargne qui me depanna et non le cmb. tout cela vous le savez mme XXXXX car ce n'est pas d'aujourd'hui. comprenez que cela me reste en travers. j'attends d'autres rentrees, je ne manquerai pas de vous ecrire par voie postale car sur le site, toutes les N secondes a enregistrer en brouillon... je vous souhaite de bonnes fetes de fin d'XXXXe et vous remercie pour le calendrier recu. meilleurs vœux cordialement mme XXXXXXX XXXXXXXXX
0000000149|2017-12-14T22:08:11.000+01:00|CLIE|.|bonsoir, je reviens vers vous car mon mari est toujours en arret de travail jusque fin fevrier pour le moment, nous avancons car les medecins ont trouve ce qu'il avait. notre demande de decouvert supplementaire arrive a echeance debut janvier, et lors de notre dernier entretien vous nous avez propose de le prolonger car nous sommes toujours en decalage avec sa complementaire de travail. je vous remercie par avance de m envoyer les papiers si notre demande est acceptee. cordialement mme XXXXXXXXX
0000000149|2017-12-19T20:16:58.000+01:00|CLIE|re : re: .|bonsoir je vous remercie. nous n avons pas de documents a signer. bonnes fetes de fin d XXXXes a vous aussi cordialement mme XXXXXXXXX
0000000150|2017-12-15T22:55:40.000+01:00|CLIE|..|bonsoir je reviens vers vous car mon mari est toujours en arret de travail jusque fin fevrier pour le moment, nous avancons car les medecins ont trouve ce qu'il avait. notre demande de decouvert supplementaire arrive a echeance debut janvier, et lors de notre dernier entretien vous nous avez propose de le prolonger car nous sommes toujours en decalage avec sa complementaire de travail. je vous remercie par avance de m envoyer les papiers si notre demande est acceptee. cordialement mme XXXXXXXXX
0000000151|2017-12-12T10:11:44.000+01:00|CLIE|adresse|bonjour, je tenais a vous informer que je change de logement et que ma nouvelle adresse est N allee de la petite pecherel NNNNN la chapelle des fougeretz cordialement XXXXXXXXX XXXXXX
0000000151|2017-12-13T10:29:14.000+01:00|CLIE|re : re: adresse|bonjour, je vous joint ci-dessus l'attestation dont vous avez besoin. cordialement XXXXXXXXX XXXXXX 
0000000152|2017-12-10T00:01:58.000+01:00|CLIE|re : re: re : re: re : re: re : re: commission d'intervention|bonjour, merci de vos propositions. un entretien telephonique sera difficile a conXXXir. en attendant une entrevue possible l'ete prochain, vous pouvez effectivement mettre en place une alerte lorsque mon compte est a N svp. merci de votre ecoute et de votre reactivite. bon w-e XXXXXXXXX XXXXXXX 
0000000152|2017-12-14T22:07:31.000+01:00|CLIE|re : re: re : re: re : re: re : re: re : re: commission d'intervention|merci et bonne fin d'annee XXXXXXXXX XXXXXXX
0000000153|2017-12-18T17:26:01.000+01:00|CLIE|cb|bonjour monsieur XXXXX, pourriez vous actualiser mon numero de telephone pour que je puisse obtenir via ce biais les codes de confirmation d achat par virtualis. voici mon numero : PHONEd avance merci XXXXXXXX XXXXXXX
0000000154|2017-12-18T10:00:23.000+01:00|CLIE|anomalie|bonjour mme XXXXX , je me permets de vous envoyer ce mail pour vous signaler que j ai realise un virement bancaire d un livret vers le livret de developpement durable ( plafonne a NNNNN€) et qu il n apparait plus nul part. il s'agit de plus de NN NNN€ donc cela m inquiete . de plus je vous avais contacte debut novembre puis plusieurs fois par telephone sans succes pour realiser la fermeture d un de mes livrets et d un compte courant . merci de votre retour et bonne journee a vous le XXXXX XXXXXXX
0000000155|2017-12-30T13:06:55.000+01:00|CLIE|cloture livret ici innovation|bonjour mme XXXXX . je me permets de vous demander la cloture du livret ici innovation des que possible . vous pouvez mettre les NN€ restants dessus sur mon livret cmb . en vous remerciant le XXXXX XXXXXXX
0000000156|2017-12-11T20:55:00.000+01:00|CLIE|virement urgent|bonjour, nous devons effectuer des travaux de toiture urgents, l'artisan en charge du chantier nous demande un Ner acompte de N NNN,NN €. merci de faire le necessaire via mon epargne livret cmb sur le compte de m. coumont victor (rib en pj). par la suite, il y aura deux autres virements de N NNN,NN € chacun (pour une somme totale de N NNN €). je vous enverrai un mail avec les dates precises des que j'en aurai connaissance. d'avance merci, m. XXXXXXX XXXXXX
0000000157|2017-12-22T14:17:47.000+01:00|CLIE|virement urgent|bonjour, j'ai besoin de faire un virement de NNNN,NN euros a monsieur coumont victor pour la refection de ma toiture. pourriez-vous relever les plafonds afin que je puisse effectuer celui ci en ligne? cordialement XXXXXXX XXXXXX
0000000158|2017-12-08T11:10:02.000+01:00|CLIE|budget decembre et janvier|bonjour mme XXXXXXX, comme convenue je vous dresse notre budget mensuel pour les mois de decembre et janvier. decembre : pole emploi: NNN euro caf : NNN euros salaire mr : NNNN prelevements : *pret habitation : NNN.NN * assurances: NNN.NN *edf : NNN.NN * autre prets: NNN *impots : NN * telephonie/internet : NN * canal : NN …... total NNNN.NN euros.... janvier : caf : NNN (normalement revu a la hausse a partir de janvier) pole emploi NNN.NN salaire mr : on ne sait pas encore car conge paye non cotise par son ancien employeur prelevement : * pret habitation NNN.NN *assurance : NNN.NN *edf :NNN.NN ( recul ce mois ci ) *autres prets :NNN *impots : NNN + NN( echeancier recul taxe habitation decembre/ janvier et fevrier ) * telephonie/internet : NN * canal: NN ......total NNNN.NN ...... je vous prie d agreer ,madame ,l expression de nos salutation distinguees. cordialement mr XXXXXX et mlle le XXXX
0000000158|2017-12-12T12:10:38.000+01:00|CLIE|re: re: budget decembre et janvier|bonjour mme XXXXXXX. merci d avoir prit le temp de regarder notre budget pour les mois a venir. est ce dont possible d augmenter le decouvert jusque la s'il vous plait? nous somme actuellement au plafond du decouvert autorise et nous aurons surement besoin dun plein de course d'ici la fin du mois. merci d'avance . cordialement
0000000158|2017-12-14T09:41:53.000+01:00|CLIE|re: re: re: re: budget decembre et janvier|bonjour mme XXXXXXX, tout les mois nous arrivons dans notre decouvert vers le NN . nous finissons le mois en etant environ a -NNN/-NNN euros donc nous demarrons le mois avec cet somme a comble. ainsi que des frais de debite et des prelevement rejete qui repasse donc en double pour le mois suivant. pour se qui es du salaire de monsieur pour decembre ,nous avons calculer qu'il aurait environ se qu'il a d habitude ( salaire du N er au NN + prime fin de cdd ) etant donner qu'il sera en cdi que a partir du N janvier.( l'entreprise ferme ) pour se qui es des conge paye du NN/NN au NN/NN apriori on ne touchera que des petites sommes par mois etant donne que son ancien patron ne peut pas donner la somme complete .( j'aurais une reponse valable la semaine prochaine) . merci d avance. cordialement
0000000158|2017-12-14T10:29:12.000+01:00|CLIE|re: re: re: re: re: re: budget decembre et janvier|merci de votre reponse rapide. cela me parait tres bien de diminuer le decouvert a fur et a mesure ensuite .merci nous sommes a jour dans les prelevement ,mis a part edf qui a prelever le mois de novembre debut decembre ,il y aura donc N prelevement edf ce mois ci . cordialement
0000000158|2017-12-15T12:45:00.000+01:00|CLIE|re: re: re: re: re: re: re: re: budget decembre et janvier|bonjour mme XXXXXXX , nous vous remercions enormement pour ce geste .merci.nous vous souhaitons de belles fetes de fin d'annee. cordialement mlle le XXXX,mr XXXXXX
0000000159|2017-12-11T18:14:39.000+01:00|CLIE|situation comptes|bonjour mr XXXXXXX, je vous tiens au courant concernant notre situation, nous faisons notre possible pour la regulariser au plus vite. XXXXXX de son cote a rentre beaucoup de chantier pour la fin et le debut de l'XXXXe, reste a produire suffisamment vite. de mon cote, j'ai repris fin novembre a la XXXuille sur loguivy, mais j'ai arrete car je n'avais pas confiance en mon employeur. je n'ai pas eu de contrat de travail et il ne m'a pas paye ma part de peche qu'il m'avait indique lors de notre premier entretien. j'ai prefere arreter plutot que de me faire exploiter. j'ai trouve un autre embarquement pour le mois de janvier a l'essai sur un chalutier au large. sinon, j'ai prevenu les differents organismes qui nous prelevent, que nous aurons des difficultes pour le mois de decembre et janvier. est-il possible de differer les prelevements des prets, de ne pas avoir de frais de rejet et d'avoir un remboursement des frais du mois de novembre et decembre? je vous remercie. concernant la vente du terrain de mes parents, je dois recevoir NN NNN€ fin janvier, debut fevrier. le depot du permis de construire des acquereurs a ete depose fin novembre.je vous ai joins la promesse de vente. n'hesitez pas a me contacter. j'ai appris que vous alliez a lannion, si nous ne nous voyons pas d'ici la, je vous souhaite de joyeuses fetes de fin d'XXXXe et bonne continuation dans votre nouvelle agence. en vous remerciant pour les services que vous nous avez rendu. cordialement. XXXXXXX XXXXXXX.
0000000160|2017-12-26T13:09:38.000+01:00|CLIE|adresse|bonjour, je souhaitais commander un chequier en ligne et editer un rib, mais mon adresse postale, sur le rib edite, est toujours au NN boulevard rene laennec NNNNN rennes. je me demande si le chequier arrivera bien a ma nouvelle adresse au N allee adele de bretagne NNNNN rennes. je vous redonne, en piece jointe, un justificatif de domicile. merci. XXXXXXX
0000000161|2017-12-01T10:49:42.000+01:00|CLIE|re : re: re : re: information reglementaire.|ok XXXXXX, NN.NN tuesday is good for me. thank you & see you then. 
0000000162|2017-12-22T13:18:22.000+01:00|CLIE|transfer money, savings to cheque account|hello XXXXXX, i would like a rendez-vous with you for after the noel period please. i would like to transXXX money from my savings to my cheque account. to be able to pay all my other accounts' edf, orange internet,taxes & others. i would like all my debts to be in one place with cmb. thank you again XXXXXX. mr. XXXXX poullaouen.
0000000162|2017-12-23T00:46:09.000+01:00|CLIE|re : re: transfer money, savings to cheque account|thank you XXXXXX, i would like a rendezvous. next week at any time that is good for you. thank you. mr. XXXXX. 
0000000162|2017-12-26T13:13:47.000+01:00|CLIE|re : re: re : re: transfer money, savings to cheque account|hello XXXXXX, thursday NN at NN hours is good for me. thank you.
0000000163|2017-12-02T07:38:14.000+01:00|CLIE|demande document|bonjour pouvez vous me donner un releve d’informations de notre assurance automobile? merci. cordialement XXXXXX XXXXX
0000000164|2017-12-13T22:52:13.000+01:00|CLIE|rdv tel|madame j’ai appele la caisse la semaine derniere pour vous joindre a propos d’un courriel que je vous ai envoye pour l’ouverture d’un plan epargne retraite et pour un complement d’ emprunt a ce jour je n’ai pas de nouvelles de votre part pourriez vous me recontacter tres rapidement avec mes remerciements l XXXXXX
0000000165|2017-12-11T12:55:08.000+01:00|CLIE|changement adresse postale + demande de pret|monsieur, je tiens a vous informer qu'a partir du NN decembre je n'habite plus au N route de vernou NNNNN valence-en-brie mais je serai au N avenue georges pompidou NNNNN melun donc veuillez changer l'adresse de mes courriers et chequiers en consequence merci. je reviens egalement vers vous pour savoir si il est possible d'envisager un pret pour rembourser la sommes non paye suite a la vente de ma maison situe au N route de vernou sur la commune de valence-en-brie comme je vous l'es explique je n'aurais plus aucun credit sauf rembourse le pret a la banque du credit foncier la somme exact je ne l'ai pas mais se sera environ NN NNN euros donc que me proposez vous?a quel taux?et sur combien d'annees? etant en procedure de divorce de madame XXXXXX cardot XXXXXXXXX j'aimerais que cela se fasse au plus vite et que vous me proposiez quelques chose d'interressant. nous signons le compromis de vente le NN decembre NNNN devant le notaire. contactez moi par mail ou par telephone rapidement que je puisse rembourse mon credit. veuillez agreer, monsieur, l'expression de mes sinceres salutations distinguees. monsieur XXXXXX XXXXXXX tel : NN NN NN NN NN
0000000165|2017-12-12T19:26:35.000+01:00|CLIE|changement adresse postale + demande de pret|monsieur, mon loyer est de NNN euros je vous joins mes deux derniers avis d'imposition. et pour ma nouvelle adresse je vous joins mon contrat assurance habitation. j'attends de vos nouvelle rapidement. bonne soiree. monsieur XXXXXX XXXXXXX
0000000166|2017-12-21T13:51:50.000+01:00|CLIE|demande de pret|monsieur, je vous ai deja envoye un precedent mail vous demandant de m'etablir une offre de pret pour rembourse le pret de ma maison qui s'eleve a environ NNNNN.NN euros mais cette sommes est a nos N noms ma femme (mme XXXXXX cardot XXXXXXXXX) et donc moi mr XXXXXX XXXXXXX. cette somme est donc divise en deux et moi je demande un pret deCONTRACT_NUMBERsur une duree si possible de NNans car je ne pourrais pas monter trop haut en remboursement. je suis actuellement en procedure de divorce, donc je dois egalement payer NNNN euros d'avocat pour le moment. donc ma demande est : que pouvez vous me proposer pour un empreint de NNNNN euros (quel taux?) j'ai NN jours pour transmettre cette somme a ma banque de pret actuel (le credit foncier). faites moi parvenir en urgence par courrier (N avenue georges pompidou NNNNN melun) votre proposition ou bien par mail (MAIL). cela doit me parvenir tres rapidement. je sais que nous sommes en periode de fetes mais je dois avoir une reponse demain ou debut de semaine prochaine. veuillez agreer, monsieur, l'expression de mes sinceres salutation distinguees. monsieur XXXXXX XXXXXXX N avenue georges pompidou NNNNN melun tel : NN NN NN NN NN
0000000167|2017-12-21T13:57:54.000+01:00|CLIE|virement|bonjour, je souhaite effectuer des virements sur le compte de XXXXXXXXXX XXXXXXXXX et le compte indivi de corinne et david XXXXXXXXX (cmb plouay) mais il semblerait que je depasse les plafonds journaliers! pourriez-vous me contacter au PHONEafin que je puisse realiser ces virements au plus vite? merci XXXXXX XXXXXXXXX
0000000167|2017-12-22T10:21:53.000+01:00|CLIE|re : re: virement|bonjour, le virement pour XXXXXXXXXX est de N NNN€ et celui pour corinne est de N NNN€ soit un total de NNNN euros. je souhaiterai faire ces virements ce jour, est-ce possible? je vous souhaite de bonnes fetes de fin d'XXXXe sinceres salutations XXXXXX XXXXXXXXX
0000000168|2017-12-06T15:58:43.000+01:00|CLIE|re : reglement contrat suravenir|pour le monent on laisse l'argent en place pour le rachat de la maison a plouay, un virement sera fait au notaire rabaste a lanester courant janvier. le compte indivision servira ensuite a regle les depenses associer a cette propriete. 
0000000169|2017-12-15T10:45:10.000+01:00|CLIE|cb|bonjour madame a quel moment mon mari peut recuperer mes nouvelles cartes bancaires j' ai recu les codes cordialement mme XXXXXX
0000000171|2017-12-11T09:24:29.000+01:00|CLIE|re : re: nouvelle carte bancaire|bonjour pour info a aujourd'hui je n'ai pas encore recu la nouvelle cb cordialement as
0000000172|2017-12-20T17:13:03.000+01:00|CLIE|activation nouvelle carte|bonjour pour info la nouvelle carte est arrivee. j'attends son activation cordialement
0000000174|2017-12-22T13:42:02.000+01:00|CLIE|demande de document|bonjour merci de me faire parvenir un releve d'information. cordialement
0000000175|2017-12-20T22:19:29.000+01:00|CLIE|re: re: pret conso|bonjour merci pour votre reponse je pense qu'il y a un probleme sur le site je viens d'avoir votre mail que ce soir cordialement XXXXXX XXX
0000000176|2017-12-04T20:44:04.000+01:00|CLIE|demande de virement|bonsoir,pouvez vous faire un virement a mr yves texier la boita a bois de NNNN,NN e ,merci cordialement
0000000177|2017-12-19T09:35:55.000+01:00|CLIE|numero carte virtualiste|bonjour je ne trouve pas le numero de carte virtualiste pour le paiement de NNN€NN
0000000178|2017-12-16T19:07:36.000+01:00|CLIE|numero de carte virtualiste|bonjour suite a reglement par virtualiste NNN€.NN pourriez me donne le numero de la carte afin de pouvoir effectue le retrait des billets. e.XXXXXXXX
0000000179|2017-12-19T09:41:37.000+01:00|CLIE|virtualiste|desoler de vous avoir derange j ai trouver le numero a bientot
0000000180|2017-12-05T15:18:25.000+01:00|CLIE|re : re: offre de pret|bonjour, je vous renvoie le document des reception desole pour l'oubli. l'argent arrivera dans N jours sur le compte? merci cordialement madame le XXXXX. 
0000000181|2017-12-08T14:16:25.000+01:00|CLIE|demande a mon conseille pour virement|bonjour, monsieur XXXXXXX serait il possible de m'augmenter la somme journaliere de virement a NNNN euros pour effectuer le virement a la banque de mon mari pour le remboursement anticipe de notre dette. merci de votre comprehension madame le XXXXX. cordialement
0000000182|2017-12-17T15:29:06.000+01:00|CLIE|information du pret|bonjour, comme convenu pouvez vous changer le prelevement du pret sur le compte cheque N. est ce que cela est normal que le prelevement a ete NNN euros au lieu de NNN convenu sur le tableau d’amortissement? cordialement madame le XXXXX.
0000000183|2017-12-18T22:26:04.000+01:00|CLIE|carte bemix pour mon fils yanis|bonsoir m. XXXXXXX, je souhaiterais offrir une carte bemix a mon fils XXXXX (NN/NN/NNNN)avec un premier versement de NNN euros afin qu'il s'habitue progresser a ce moyen de paiement et a gerer son argent. - de quels documents avez-vous besoin en plus de ceux de mon dossier (vous avez deja une copie des cartes d'identite et livret de famille) ? - quel eXX le delai pour l'obtenir ? - puis-je l'alimenter par simple virement ? - y a -t -il un plafond de depot ? - mon fils peut-il recuperer cette carte directement a l'agence de bedee ? par avance, je vous remercie pour ces precisions bien cordialement mme XXXXX
0000000183|2017-12-20T20:08:17.000+01:00|CLIE|re : re: carte bemix pour mon fils yanis|monsieur XXXXXXX, je vous remercie pour votre reponse. en pj, voici toutes les pages du livret de famille. je vous remercie de bien vouloir valider la commande de la carte et d'indiquer lorsqu'elle sera presente a l'agence de bedee. bien cordialement mme XXXXX
0000000183|2017-12-22T17:38:24.000+01:00|CLIE|re: carte bemix pour mon fils yanis|bonjour m. XXXXXXX, je vous remercie de bien vouloir transmettre la carte a l'agence de bedee. symboliquement, je prefere que mon fils XXXXX vienne la retirer en agence plutot que de la recevoir par courrier. je suppose que la carte sera prete pour la fin de semaine prochaine. bien cordialement mme XXXXX
0000000184|2017-12-12T11:38:55.000+01:00|CLIE|prelevement sepa interentreprises|bonjour mr castec, je vous fait parvenir un mandat de prelevement pour regler ma cotisation fonciere des entreprises NNNN (NNNeuros). si soucis n'hesitez pas a me le dire. excellente journee a vous. cordialement. XXXXXXX XXXXXX
0000000184|2017-12-14T16:36:52.000+01:00|CLIE|re : re: prelevement sepa interentreprises|merci a vous. excellente fin de journee. cordialement. XXXXXXX XXXXXX
0000000185|2017-12-10T13:51:34.000+01:00|CLIE|echeance appart hors d'air|bonjour, il me reste environ NN NNN euros sur mes N prets (vous allez etre plus precis que moi..), pourriez vous me les transferer sur mon compte pour payer mon echeance du mois de decembre. comme cela reste insuffisant je souhaiterais debloquer mon pel afin de pouvoir payer le reste de l'echeance. cordialement XXXXXX XXXXXXXX
0000000186|2017-12-26T10:13:07.000+01:00|CLIE|apport pret|bonjour, pour l'apport je n'aurai finalement pas besoin d'utiliser l'argent de mon pel car le pere noel m'a fait un beau cadeau! et du coup, je me demandais a quel moment dois-je fournir cet apport ? joyeuses fetes cordialement XXXXXXX XXXXX
0000000188|2017-12-01T18:37:54.000+01:00|CLIE|re : re: re: dossier credit immobilier|bonjour, merci beaucoup ! avez-vous eu des nouvelles pour l'assurance du pret par le courtier ? manque-t-il encore quelque chose ? cordialement XXXXXXX XXXXX
0000000190|2017-12-02T19:34:12.000+01:00|CLIE|remisesprive.fr|bonjour, j’ai eu la surprise de decouvrir un prelevement de NN,NN€ en date du NN et preleve le NN. je ne comprends pas ce retrait. j’etais en mer a ces dates et sans connexion internet. peut-il s’agir d’un piratage ou d’une arnaque ? cordialement. m. XXXXXX.
0000000190|2017-12-16T09:52:21.000+01:00|CLIE|re: re: remisesprive.fr|bonjour madame le XXXXXX, merci pour votre reponse rapide au sujet de ce prelevement douteux. desole de ma repondre tardive, j’etais en deplacement. il s’agit effectivement d’une operation liee a une commande de pneus en ligne. c’est une arnaque bien montee ou il faut savoir lire entre les lignes. je suis tombe dans le pXXXXau, c’est le jeu.... en revanche je ne comprends pas comment cet organisme peut prelever un montant depassant le plafond de la carte virtualis ? cordialement.
0000000190|2017-12-20T08:13:27.000+01:00|CLIE|re: re: remisesprive.fr|bonjour madame le XXXXXX, merci pour votre reponse rapide au sujet de ce prelevement douteux. desole de ma repondre tardive, j’etais en deplacement. il s’agit effectivement d’une operation liee a une commande de pneus en ligne. c’est une arnaque bien montee ou il faut savoir lire entre les lignes. je suis tombe dans le pXXXXau, c’est le jeu.... en revanche je ne comprends pas comment cet organisme peut prelever un montant depassant le plafond de la carte virtualis ? cordialement.
0000000191|2017-12-26T21:51:29.000+01:00|CLIE|re: cmb - dossier ddNNNNNNNN_NNNNNNNN|bonsoir mme XXXXX, normalement la signature electronique de mon pret a bien ete enregistree. eventuellement rappelez moi demain s'il y a lieu. bien cordialement jfXXXXX
0000000193|2017-12-15T19:24:58.000+01:00|CLIE|deblocage|bonjour, ci-joint une facture a debloquer pour le pret belz. bien cordialement.
0000000194|2017-12-27T16:27:02.000+01:00|CLIE|re : deblocage pret|bonjour, ci-joint N factures pour le pret. cordialement. le XXXXXXXX a.
0000000194|2017-12-27T17:10:08.000+01:00|CLIE|re : re: re : deblocage pret|bonjour ci-joint une autre facture pour le pret. je vous souhaite egalement de tres belles fetes de fin d'XXXXe cordialement le XXXXXXXX a.
0000000195|2017-12-10T07:43:40.000+01:00|CLIE|adresse|bonjour si vous avez du courrier a m'envoyer : MAIL ou messagerie du cmb adresse postale : NN impasse de la republique NNNNN pontivy
0000000196|2017-12-03T09:38:51.000+01:00|CLIE|tenue de comptes|bonjour je viens de voir que je dois N,NN€ pour tenue de compte. de quel compte s'agit-il? mon compte cheques pourtant. merci de me preciser a quoi ca correspond. cordialement
0000000196|2017-12-10T07:41:48.000+01:00|CLIE|re : re: tenue de comptes|bonjour, faudra-t-il que je fasse cette demande chaque XXXXe? et a quoi correspondent les frais de retour de courrier puisque je n'ai plus de compte-cheque? sans compter des agios que je vais avoir. je ne souhaite pas avoir de frais supplementaires pour un simple placement d'argent au cmb. cordialement. 
0000000196|2017-12-12T18:13:14.000+01:00|CLIE|re : re: re : re: tenue de comptes|bonsoir, je vous remercie d'avoir effectue la deXXXXhe de remboursement des frais de tenue de comptes pour cette XXXXe. cordialement.
0000000197|2017-12-20T09:18:08.000+01:00|CLIE|rcahat partiel previ option avant le NN/NN/NN|bonjour mr gasdoue, comme echange lors de notre dernier entretien en septembre dernier, nous souhaiterions faire un rachat partiel sur nos contrats previ options pour beneficier de l'abattement de NNNN€ en NNNN, puis en NNNN dans la mesure ou nous avons un projet immobilier qui devrait aboutir debut NNNN et que nous allons liquider les fonds. merci de me confirmer avant la fin de la semaine le montant a racheter pour atteindre ce plafond sachant que nous avons opere un rachat de NNNNN.NN€ brut dont NNNN.NN€ d'interets en septembre. dans l'attente, cordialement. mme XXXXXXXXX NNNNNNNNNN
0000000197|2017-12-21T10:23:54.000+01:00|CLIE|re : re: rcahat partiel previ option avant le NN/NN/NN|bonjour, merci pour ces elements. je vous confirme donc par la presente ma demande de rachat partiel de NNNNN€ sur mon contrat previ-option avant le NN/NN/NNNN. j'ai bien note que vous me transmettriez le document a signer par courrier. avez-vous une solution de placement temporaire (quelques semaines) pour ces fonds a nous proposer ? cordialement mme XXXXXXXXX 
0000000197|2017-12-21T16:55:48.000+01:00|CLIE|re : re: re : re: rcahat partiel previ option avant le NN/NN/NN|"monsieur, je vous confirme notre accord pour regrouper les sommes (livrets fidelite et rachat partiel previ-option de decembre) sur ce nouveau support ""grand livret"" (N seul au nom de mr et mme). merci de bien vouloir faire le necessaire. pour info, nous partons en conges demain, je vous retournerai les documents signes des notre retour debut NNNN. cordialement. mme XXXXXXXXX"
0000000198|2017-12-13T13:34:19.000+01:00|CLIE|re : chequier|bonjour mme XXXXXXXXX, j'etais absent lorsque le facteur est passe. mes parents doivent partir en guyane vendredi. je souhaiterais qu'ils puissent prendre le chequier en question pour me le remettre en main propre. pouvez-vous me confirmer qu'ils peuvent passer a la banque pour retirer mon chequier avant leur depart pour la guyane ? en vous remerciant par avance, cordialement XXXXXX le XXXXXXXXXX
0000000198|2017-12-14T21:39:30.000+01:00|CLIE|re : re: re : chequier|merci
0000000200|2017-12-15T17:41:39.000+01:00|CLIE|releve de banque courrier|bonjour mr XXXXXXXXXX je ne souhaite plus recevoir les releves de compte par courrier, pouvez vous arreter cette option. merci d avance. XXXXXX XXXXXXXX.
0000000200|2017-12-18T20:07:20.000+01:00|CLIE|re: re: releve de banque courrier|merci et bonnes fetes de fin d annee. XXXXXX XXXXXXXX.
0000000201|2017-12-16T12:02:42.000+01:00|CLIE|re : devis assurance transporter|bonjour, je valide le devis pour l'assurance du caravelle. il faudrait qu'elle debute mardi prochain (NN decembre).
0000000202|2017-12-13T10:53:11.000+01:00|CLIE|ajout conducteur sur assurance auto|bonjour, je souhaiterais ajouter mon conjoint en tant que conducteur pour mon assurance auto. pourriez-vous me preciser quels documents vous sont necessaires? merci par avance g. XXXXXXX
0000000202|2017-12-14T11:50:51.000+01:00|CLIE|re : re: ajout conducteur sur assurance auto|ci-joint sa carte d'identite
0000000203|2017-12-15T12:28:57.000+01:00|CLIE|permis de conduire rolland|comme demande
